applicant_id_hash,age,annual_income,employment_length_years,home_ownership,region,num_open_accounts,num_delinquencies_2yr,total_revolving_balance,credit_utilisation_pct,months_since_oldest_account,num_hard_inquiries_6mo,loan_amount,interest_rate,loan_purpose,dti_ratio,months_since_last_delinquency,pct_accounts_current,application_date,application_dow,branch_code_id,months_at_current_address,email_domain_type,phone_verified,default_flag,set
1af93ecacc35ffe5,29.8,84888.0,1.1,MORTGAGE,North-Urban,3.0,0,758.0,18.4,121.0,0,30268.0,7.26,debt_consolidation,0.103,,52.9,2022-05-16,Friday,161,23,free,False,0,train
014d58c4ad1e9a70,56.6,126043.0,8.4,MORTGAGE,Central-Suburban,14.0,0,4209.0,8.6,282.0,1,13114.0,10.16,medical,0.186,,88.3,2022-09-16,Thursday,427,113,free,True,0,train
3541eaa0cd04e853,23.7,,0.0,RENT,Central-Suburban,8.0,1,5495.0,43.8,45.0,1,6860.0,14.44,other,0.17,151.0,89.1,2023-08-18,Monday,919,32,corporate,True,0,train
8291211c7c5e125c,45.4,31130.0,6.8,MORTGAGE,South-Suburban,5.0,0,6136.0,75.6,274.0,1,9803.0,15.88,major_purchase,0.162,,71.9,23/04/2023,Wednesday,787,85,free,True,0,test
96395fb11a34c2b4,21.2,,0.9,RENT,Central-Urban,6.0,0,0.0,17.1,63.0,0,5262.0,10.21,education,0.25,,80.4,2022-11-03,Friday,267,65,free,True,1,train
906a710569e5af60,35.0,39593.0,4.1,mortgage,North-Urban,4.0,0,0.0,20.5,216.0,1,4853.0,10.06,home_improvement,0.128,,79.8,2023-03-23,Saturday,754,63,free,True,0,train
ffb3671181b3d6b3,40.3,52906.0,6.9,RENT,North-Suburban,8.0,2,5334.0,7.2,173.0,1,14237.0,10.66,debt_consolidation,0.193,1.0,59.1,19/05/2023,Saturday,537,105,corporate,True,0,train
f553dba68a1d6fb3,47.2,75264.0,2.9,RENT,North-Suburban,4.0,4,7559.0,35.1,238.0,0,5400.0,10.35,major_purchase,0.102,1.0,66.4,21-Aug-2021,Tuesday,644,239,free,True,0,train
b42a420b0633c634,25.7,68075.0,4.9,RENT,North-Urban,8.0,1,6330.0,38.2,66.0,0,17597.0,12.43,debt_consolidation,0.109,34.0,80.9,2022-12-19,Thursday,450,220,free,True,0,train
e33f93ec2970ada2,40.8,58097.0,,RENT,South-Urban,4.0,3,2819.0,42.2,191.0,0,7116.0,12.96,medical,0.33,1.0,75.0,2021-11-27,Tuesday,473,42,corporate,False,0,train
6f374290e637ff4e,28.2,,0.4,MORTGAGE,South-Urban,9.0,0,3138.0,28.6,97.0,0,14465.0,11.82,debt_consolidation,0.436,,97.1,2021-07-17,Tuesday,257,130,free,True,0,train
2abdb294af41605a,21.0,43169.0,1.0,OWN,South-Urban,,0,2053.0,0.5,62.0,1,6737.0,10.77,home_improvement,0.167,,99.1,2021-04-16,Tuesday,584,223,free,True,0,train
24a6a8e92d0d1961,30.9,31490.0,0.0,OWN,East-Suburban,8.0,2,3139.0,55.8,114.0,2,13648.0,17.83,small_business,0.182,1.0,85.4,2023-10-05,Thursday,816,63,free,True,1,test
00041c2c10f142fe,30.6,114865.0,6.5,MORTGAGE,East-Urban,12.0,0,11387.0,51.7,101.0,1,17294.0,5.0,medical,0.102,,82.6,2023-08-09,Saturday,391,100,corporate,True,0,train
4f98e552c9880296,34.9,57437.0,2.7,RENT,North-Suburban,9.0,0,3439.0,72.5,185.0,2,18296.0,12.57,home_improvement,0.19,,95.8,2023-01-12,Tuesday,317,223,free,True,0,train
a9602952475b2b04,29.4,24482.0,6.4,MORTGAGE,Central-Urban,12.0,0,551.0,46.7,104.0,2,7504.0,15.35,other,0.399,,65.2,2022-03-19,Sunday,640,33,free,True,1,test
d9ed266a03c146fc,49.1,61717.0,9.8,MORTGAGE,West-Urban,7.0,0,329.0,12.5,294.0,0,5221.0,14.14,major_purchase,0.15,,81.0,04/05/2021,Wednesday,859,84,free,True,0,train
0e519b6503a18080,43.6,235970.0,1.5,RENT,East-Suburban,6.0,0,26354.0,63.5,286.0,1,15355.0,5.0,debt_consolidation,0.073,,77.7,2022-11-01,Sunday,333,236,free,False,0,train
189889def473ee05,34.3,80242.0,12.6,MORTGAGE,West-Urban,4.0,0,7441.0,60.8,130.0,1,9350.0,9.78,major_purchase,0.355,,99.5,2023-12-15,Monday,341,191,free,True,0,train
c97a60cb6f1c301b,42.7,53868.0,,Mortgage,East-Urban,6.0,2,1072.0,30.2,233.0,0,8653.0,10.98,major_purchase,0.134,1.0,82.2,2022-01-30,Saturday,541,212,free,True,0,train
bd4434fd58fa4fdb,65.6,209793.0,16.3,RENT,West-Suburban,11.0,0,6665.0,24.9,442.0,1,18730.0,5.24,medical,0.07,,70.8,2023-11-19,Monday,458,54,free,False,0,train
34c114399fc0d6d3,42.8,74791.0,6.0,RENT,West-Urban,11.0,0,3261.0,61.4,218.0,3,9531.0,14.54,home_improvement,0.24,,96.9,2022-06-26,Saturday,993,144,free,True,0,train
b5bb7ff173201468,21.0,27423.0,7.5,MORTGAGE,West-Urban,9.0,0,4655.0,80.4,53.0,1,12404.0,8.66,medical,0.125,,90.7,2023-04-20,Thursday,503,143,corporate,True,1,train
ae7bc6fdd779f8e3,33.2,29109.0,6.6,RENT,West-Urban,9.0,2,1845.0,58.4,107.0,0,7819.0,17.34,other,0.297,39.0,89.1,14-Dec-2022,Saturday,342,28,free,True,0,test
482a28ba5abf0644,50.6,51849.0,11.8,RENT,North-Suburban,7.0,2,2032.0,6.8,256.0,2,8337.0,11.02,medical,0.161,2.0,72.6,2023-09-11,Friday,973,93,free,True,0,train
53eaa95e393f23c9,31.7,64097.0,2.0,MORTGAGE,East-Suburban,13.0,0,2989.0,30.6,107.0,1,16515.0,11.42,education,0.149,77.0,88.4,2021-12-27,Saturday,250,44,corporate,True,1,train
2cdfbd2c40903443,38.8,42393.0,14.4,OWN,West-Suburban,4.0,1,2215.0,60.8,195.0,1,11489.0,11.07,major_purchase,0.19,33.0,84.3,2021-02-20,Tuesday,502,31,corporate,False,0,test
8ffe531a6e72e423,36.3,19353.0,12.7,RENT,West-Suburban,7.0,3,1508.0,44.7,140.0,0,7269.0,14.01,major_purchase,0.196,1.0,53.8,05/22/2022,Tuesday,950,134,corporate,True,0,train
7396a892e8bb88b2,27.0,36346.0,10.4,RENT,Central-Suburban,6.0,1,4434.0,25.8,91.0,2,5014.0,12.24,education,0.191,49.0,83.5,2021-05-03,Sunday,358,31,free,True,0,train
cb2993fb16efa77a,25.0,96112.0,14.6,mortgage,West-Suburban,9.0,3,9448.0,59.0,79.0,5,7736.0,15.06,Home Improvement,0.067,1.0,73.2,2023-01-13,Friday,404,38,corporate,False,1,train
71a848d57b2cb173,22.1,,5.4,OWN,South-Suburban,7.0,5,0.0,34.1,89.0,2,9503.0,21.18,debt_consolidation,0.426,54.0,69.5,2022-03-10,Friday,849,3,corporate,True,1,train
7e2bf24e158704c8,32.1,46374.0,7.0,MORTGAGE,Central-Suburban,13.0,0,3129.0,29.1,136.0,2,9752.0,12.49,debt_consolidation,0.277,,92.7,2023-11-29,Monday,730,136,corporate,True,0,test
3c00ecdfee2cee0d,63.5,126152.0,13.0,MORTGAGE,Central-Suburban,8.0,0,1928.0,19.6,360.0,2,17643.0,12.72,other,0.109,,85.8,2023-05-26,Monday,495,177,free,True,0,train
2ea695f4e37aafc7,42.1,23857.0,,MORTGAGE,South-Urban,5.0,0,6971.0,51.7,166.0,0,11000.0,12.41,home_improvement,0.253,105.0,92.3,07/05/2022,Saturday,667,98,free,True,0,test
f7923d932a5cc560,48.5,86358.0,3.3,MORTGAGE,South-Suburban,10.0,0,6614.0,46.4,272.0,2,5649.0,8.87,medical,0.147,,70.2,10-Oct-2023,Monday,522,188,other,True,0,train
9f9f38da587677dd,38.0,31293.0,5.1,OWN,East-Suburban,9.0,2,96.0,4.7,245.0,1,11193.0,13.18,home_improvement,0.19,1.0,85.0,12/21/2021,Friday,265,131,free,True,0,test
6f2ef98904eb805b,57.5,35387.0,6.1,MORTGAGE,West-Urban,13.0,0,1707.0,48.9,295.0,0,13380.0,12.72,education,0.195,,86.7,23-Mar-2022,Saturday,311,210,free,True,0,train
7b48c17716c0f242,43.3,164789.0,15.8,MORTGAGE,South-Urban,11.0,0,2839.0,19.9,193.0,0,11973.0,6.47,medical,0.152,,92.4,2022-07-14,Friday,168,87,other,True,0,test
e0addc767f56b697,30.4,37322.0,3.4,MORTGAGE,Central-Urban,12.0,0,7470.0,51.7,153.0,1,15792.0,11.36,medical,0.218,7.0,59.4,2022-06-05,Monday,391,235,free,True,0,test
a18c5fa74abbded8,37.4,95293.0,2.5,RENT,North-Suburban,6.0,0,5130.0,12.1,159.0,1,8820.0,7.02,debt_consolidation,0.15,,95.4,2023-02-20,Friday,395,9,other,True,0,train
77f73c6fda467c85,48.8,47660.0,14.6,MORTGAGE,Central-Urban,5.0,0,3376.0,19.2,257.0,1,11940.0,12.52,medical,0.299,29.0,84.6,2021-08-08,Wednesday,125,169,corporate,True,0,train
b773e0f2cf51064f,30.1,,0.0,RENT,West-Urban,6.0,2,820.0,14.2,110.0,3,3117.0,17.54,Debt Consolidation,0.281,24.0,88.6,2022-02-28,Saturday,566,218,corporate,True,0,train
678ac7e7e9b8fdba,43.8,,6.6,MORTGAGE,North-Suburban,3.0,1,4419.0,34.3,193.0,0,9237.0,14.4,major_purchase,0.193,5.0,93.0,2021-10-14,Friday,688,10,free,False,0,test
298a94eceb922d0f,33.3,37589.0,12.2,MORTGAGE,East-Suburban,6.0,2,4185.0,51.7,101.0,2,13363.0,13.84,other,0.174,1.0,85.9,18/03/2021,Tuesday,275,158,free,True,0,train
95b007e95c172ec1,56.8,100432.0,7.3,RENT,South-Suburban,9.0,1,8276.0,62.9,318.0,2,10250.0,11.84,medical,0.221,2.0,87.0,02/04/2021,Saturday,602,163,free,True,0,train
3a946eef28c05624,30.9,25781.0,6.6,MORTGAGE,West-Urban,2.0,1,1875.0,24.7,127.0,2,5325.0,12.46,small_business,0.097,21.0,81.7,10/14/2023,Monday,504,67,free,True,0,test
b91753900d830b25,38.9,26988.0,3.3,MORTGAGE,East-Suburban,7.0,0,0.0,34.8,143.0,4,6114.0,12.2,MEDICAL,0.311,,67.8,2022-12-13,Thursday,145,188,free,True,0,train
13d5bf0f540719d5,41.8,36951.0,5.8,MORTGAGE,South-Suburban,8.0,0,7110.0,65.2,177.0,0,6994.0,10.83,debt_consolidation,0.281,,90.5,07/24/2023,Wednesday,966,57,free,True,0,train
7344545b3f075153,38.9,83692.0,6.8,OWN,Central-Suburban,9.0,0,7082.0,48.9,166.0,0,11389.0,10.6,major_purchase,0.124,6.0,92.3,06-Jul-2023,Tuesday,647,20,other,True,0,train
4e161cfeb0ad7e3a,34.9,,1.1,rent,Central-Urban,7.0,0,14331.0,35.6,159.0,2,12787.0,8.82,major_purchase,0.073,,97.6,2021-09-14,Saturday,936,151,free,True,0,train
cff4dc11c0754230,21.0,95028.0,2.7,RENT,North-Urban,8.0,0,7208.0,73.2,17.0,2,14248.0,11.51,other,0.131,,95.3,2022-04-27,Friday,796,210,corporate,True,0,train
0ec3d8b608d07833,54.3,46466.0,5.3,MORTGAGE,East-Urban,9.0,3,1737.0,15.7,264.0,0,4183.0,10.83,medical,0.109,1.0,86.9,2023-11-10,Tuesday,693,8,free,True,1,train
001d4093a5f0d7ab,49.5,63147.0,4.3,RENT,Central-Suburban,13.0,0,6189.0,50.9,227.0,2,10452.0,13.52,MEDICAL,0.219,,79.7,2022-04-10,Monday,510,195,corporate,True,0,train
edcfca9f92678605,55.0,102306.0,3.3,OWN,East-Urban,11.0,0,4440.0,37.0,316.0,2,22099.0,11.48,medical,0.218,,65.1,2021-12-09,Saturday,438,147,free,True,0,test
bd6dfe88f1a26287,49.9,38988.0,8.3,RENT,North-Suburban,9.0,2,0.0,7.0,258.0,1,6672.0,15.08,Debt Consolidation,0.128,5.0,70.3,11/05/2022,Monday,407,52,corporate,True,0,train
a500bbcffe7c31ce,40.6,65018.0,1.4,MORTGAGE,East-Suburban,5.0,0,3455.0,56.1,190.0,3,12776.0,10.79,debt_consolidation,0.335,,60.6,2023-08-02,Tuesday,965,231,corporate,True,0,train
e07545d0a0032980,37.2,150465.0,4.6,MORTGAGE,East-Urban,11.0,2,18087.0,80.9,186.0,0,12203.0,15.91,medical,0.38,18.0,74.3,07/23/2023,Tuesday,919,208,corporate,True,0,train
e106165fb7444ff9,49.2,62306.0,8.1,OWN,North-Urban,4.0,2,4923.0,12.8,267.0,4,8500.0,12.49,debt_consolidation,0.164,23.0,91.9,11-Apr-2022,Friday,512,94,free,True,0,test
0bbdeaba8b30ef83,41.1,47263.0,,RENT,North-Urban,5.0,0,3301.0,29.2,185.0,0,9162.0,11.78,small_business,0.293,,86.1,2022-01-13,Monday,186,156,free,True,0,train
f35686bca7ea68f2,47.2,25536.0,13.5,MORTGAGE,South-Urban,7.0,3,57.0,61.2,231.0,0,12050.0,15.57,home_improvement,0.271,3.0,84.8,2021-06-07,Monday,323,215,corporate,True,0,train
2513306cdaeddedc,35.2,98786.0,9.2,RENT,West-Suburban,4.0,0,8183.0,33.5,145.0,2,6937.0,11.83,major_purchase,0.138,,95.0,2021-06-13,Wednesday,759,69,corporate,True,0,test
c230e6061ede8afe,27.3,15251.0,0.0,Mortgage,West-Urban,14.0,0,0.0,1.3,63.0,1,8235.0,9.92,medical,0.232,,86.8,2023-02-02,Sunday,955,52,corporate,True,1,test
96ab3b8dfdcb2ef0,35.3,99022.0,3.2,MORTGAGE,North-Urban,4.0,1,4569.0,57.6,151.0,1,14281.0,11.75,debt_consolidation,0.173,5.0,90.6,2023-02-17,Tuesday,294,113,corporate,True,1,test
dc42aca6e809fcc4,27.1,151528.0,0.0,OWN,East-Urban,15.0,0,9198.0,45.8,88.0,2,11540.0,7.61,other,0.099,,96.8,12/05/2021,Monday,981,196,other,False,0,train
cd8ef6e42b405ecf,46.4,52041.0,2.9,MORTGAGE,East-Suburban,7.0,0,5498.0,42.2,259.0,1,20867.0,8.63,home_improvement,0.2,,89.5,2021-05-20,Thursday,108,21,corporate,False,0,train
c5ae251d31cf5fb6,37.2,64736.0,0.7,MORTGAGE,West-Urban,13.0,0,3592.0,34.9,159.0,2,16306.0,7.46,home_improvement,0.143,1.0,68.5,05/25/2023,Sunday,720,161,corporate,True,1,train
3f7b3050d238ec9b,33.1,79698.0,2.0,RENT,East-Urban,4.0,3,945.0,42.8,165.0,1,12696.0,13.49,education,0.14,1.0,63.1,10/15/2021,Wednesday,667,6,corporate,False,1,train
bbf370e4dcd4866d,27.7,33870.0,2.5,RENT,West-Urban,5.0,1,4335.0,65.0,98.0,1,5170.0,13.89,debt_consolidation,0.277,76.0,77.6,2021-05-02,Friday,221,33,free,True,0,test
21804370a818c3d5,38.4,114762.0,3.2,RENT,East-Suburban,10.0,0,5812.0,40.5,151.0,1,14397.0,8.52,home_improvement,0.212,62.0,97.6,20/09/2023,Sunday,108,93,corporate,True,0,test
bc90f76ad1cea175,57.3,143928.0,8.0,MORTGAGE,North-Urban,10.0,1,14782.0,66.1,304.0,1,14979.0,9.93,education,0.269,,47.6,2022-08-14,Friday,320,102,free,False,0,train
0d7ab691577278fe,41.3,103463.0,7.0,MORTGAGE,North-Suburban,6.0,0,8273.0,40.9,175.0,3,9241.0,7.16,small business,0.05,,83.3,2021-06-18,Monday,905,135,free,True,0,train
89d1665cefd4eb22,28.0,44214.0,6.2,RENT,North-Urban,8.0,0,2164.0,29.8,72.0,0,9019.0,5.63,other,0.143,,93.1,2021-07-13,Saturday,633,182,free,True,0,train
9a115c9571d1dc5c,27.0,34187.0,2.0,RENT,South-Suburban,8.0,0,3530.0,58.2,104.0,1,6721.0,11.29,small_business,0.133,109.0,81.9,2023-11-14,Monday,765,148,free,True,0,train
c4518090df169449,56.2,66702.0,8.0,RENT,North-Suburban,4.0,0,8098.0,41.6,269.0,2,9401.0,13.14,medical,0.343,,99.3,2022-02-11,Tuesday,516,172,free,True,0,train
f45c496b90e73c13,38.3,41561.0,4.0,RENT,East-Suburban,8.0,0,702.0,20.0,161.0,4,16156.0,10.06,medical,0.267,,79.6,18-Apr-2021,Monday,698,231,free,False,0,train
40314f6b865c982f,47.5,45755.0,9.7,RENT,Central-Urban,9.0,2,818.0,38.0,276.0,4,15527.0,16.53,home_improvement,0.281,11.0,72.0,2022-02-27,Sunday,806,110,free,True,0,train
0eb5a23cf0acbba8,43.9,121009.0,5.4,RENT,West-Suburban,9.0,1,18.0,31.1,188.0,1,16516.0,5.65,small_business,0.119,7.0,85.8,2023-07-18,Friday,389,128,corporate,True,0,train
aef65a5d6768904a,49.6,79233.0,4.3,RENT,East-Urban,7.0,0,9238.0,74.1,264.0,0,9127.0,8.19,debt consolidation,0.23,,91.4,2022-12-27,Friday,708,162,free,True,0,train
7b065c5a1f75e8ca,42.6,56500.0,5.9,MORTGAGE,North-Suburban,7.0,0,13067.0,83.2,275.0,1,4031.0,11.33,home_improvement,0.132,,86.4,11/15/2023,Wednesday,318,182,free,False,0,train
f978acca4d91a43d,44.7,20673.0,2.5,OTHER,West-Urban,9.0,1,1628.0,52.1,226.0,1,6143.0,13.49,major_purchase,0.412,16.0,86.0,2022-07-22,Tuesday,195,165,free,True,0,train
e8aa23d7c98418fb,40.8,41616.0,0.9,MORTGAGE,South-Suburban,6.0,0,5465.0,79.9,191.0,3,11937.0,17.32,debt_consolidation,0.367,,53.2,2023-12-13,Wednesday,848,154,free,True,0,test
f2f9f6674b6bb4ee,50.4,45696.0,3.7,RENT,North-Suburban,9.0,0,3683.0,34.7,245.0,0,11510.0,11.24,other,0.216,68.0,80.2,2022-01-03,Thursday,101,211,free,True,0,train
a3d3994a4b40fed9,45.0,,5.7,RENT,South-Urban,7.0,0,12317.0,47.4,225.0,3,31718.0,6.03,debt_consolidation,0.071,58.0,96.4,2022-03-02,Sunday,862,166,free,False,0,test
07a6993699837171,35.8,19889.0,6.8,RENT,North-Urban,6.0,0,467.0,45.5,162.0,4,12735.0,15.36,medical,0.205,,92.9,2022-07-27,Monday,894,211,free,True,0,train
161cf4bc7165e9d7,44.3,51108.0,8.4,RENT,West-Urban,5.0,2,7825.0,49.2,232.0,3,11721.0,7.88,debt_consolidation,0.098,8.0,65.0,01/13/2021,Tuesday,415,67,corporate,True,0,train
4e400c72b4adb5a5,23.0,,0.0,RENT,North-Suburban,7.0,2,1256.0,40.5,35.0,2,13577.0,11.51,home_improvement,0.094,13.0,76.1,12/21/2022,Thursday,403,97,other,False,0,test
ca4c1bc5e7dcd5bf,46.0,30125.0,6.5,RENT,South-Urban,11.0,0,2029.0,40.2,238.0,3,12781.0,13.91,medical,0.269,24.0,71.3,2023-07-27,Saturday,429,53,free,True,0,train
c3712cfaa9a883c5,41.2,58416.0,5.2,RENT,South-Suburban,4.0,0,3912.0,56.0,190.0,1,26506.0,12.66,debt_consolidation,0.275,29.0,58.1,10/19/2022,Saturday,319,149,free,True,0,train
c0f0c757c89a2e4f,39.5,92727.0,3.9,OWN,East-Urban,5.0,0,3133.0,31.0,227.0,1,10928.0,7.43,home_improvement,0.123,,76.2,08/21/2022,Saturday,957,217,free,True,0,train
e9e900f49c26c541,53.8,39940.0,,OWN,North-Urban,8.0,1,1093.0,30.2,272.0,0,11970.0,12.46,debt_consolidation,0.244,65.0,91.2,2023-07-03,Monday,629,97,free,True,0,test
35efe5fc9bc08146,30.6,57031.0,3.0,Mortgage,South-Urban,5.0,1,8393.0,63.6,87.0,1,13430.0,15.6,major_purchase,0.16,40.0,81.8,2023-04-01,Monday,527,42,free,False,1,test
9b5a20075612416f,49.1,157482.0,14.4,MORTGAGE,South-Urban,8.0,3,14818.0,58.9,227.0,2,10332.0,11.6,medical,0.101,51.0,66.0,12/02/2023,Thursday,896,199,free,True,0,test
4212f749e91ca69c,47.9,47007.0,3.7,mortgage,South-Urban,10.0,0,1705.0,21.5,230.0,1,220552.0,8.73,other,0.161,,81.7,2022-01-09,Friday,723,186,free,True,0,train
6be189ffdaf2360f,35.8,72614.0,6.6,RENT,East-Urban,8.0,0,6157.0,25.4,159.0,0,13308.0,11.42,debt_consolidation,0.148,,92.4,11/06/2021,Monday,332,122,corporate,True,0,train
470813c03c78e953,27.9,28172.0,9.8,RENT,Central-Suburban,5.0,0,502.0,58.6,100.0,2,7790.0,14.7,education,0.376,,83.4,2021-04-23,Tuesday,346,21,other,True,0,train
131c4cd6d039e89e,50.6,52544.0,2.5,OWN,Central-Suburban,6.0,2,7007.0,37.7,256.0,2,14513.0,16.4,debt_consolidation,0.334,12.0,65.0,2022-01-25,Sunday,972,56,corporate,True,0,test
badc795a3a42afa1,58.5,82691.0,8.3,OWN,Central-Urban,8.0,4,3128.0,40.0,282.0,1,11657.0,10.17,major_purchase,0.164,29.0,74.1,2022-02-09,Monday,152,164,corporate,True,0,train
97bea75839e66e2c,34.4,61012.0,3.1,MORTGAGE,West-Suburban,9.0,0,5270.0,28.7,110.0,0,5869.0,11.6,Small Business,0.344,,96.0,2023-10-19,Thursday,962,218,free,True,0,test
a14b17ff38f6f1c1,45.5,59786.0,8.9,RENT,West-Urban,6.0,0,5375.0,18.8,208.0,2,18157.0,12.08,medical,0.342,,76.5,16-Jun-2023,Saturday,101,205,free,True,0,train
0d0604281e6b11be,46.0,22184.0,7.7,rent,North-Suburban,14.0,0,0.0,28.9,226.0,2,8293.0,10.38,major_purchase,0.153,,70.0,10/11/2023,Thursday,617,165,free,True,0,test
152c52e2fdece2a6,21.0,58118.0,2.3,MORTGAGE,East-Urban,11.0,3,5867.0,27.3,49.0,2,13891.0,13.48,medical,0.148,72.0,79.2,2023-08-08,Thursday,143,136,free,True,0,train
eabf75eab3baade2,23.8,100342.0,11.8,MORTGAGE,West-Urban,5.0,0,5287.0,52.2,58.0,1,12818.0,11.02,other,0.221,,95.1,2023-01-30,Friday,485,139,free,True,0,train
113b19182456e36a,26.4,34131.0,3.5,MORTGAGE,Central-Urban,,0,0.0,17.9,85.0,0,13100.0,12.24,debt_consolidation,0.302,,94.3,2023-11-19,Friday,878,43,free,True,0,train
d63a6a084031094d,42.6,29018.0,5.9,MORTGAGE,East-Suburban,9.0,3,2609.0,84.2,172.0,1,13093.0,17.29,education,0.22,4.0,70.0,10/11/2023,Tuesday,354,193,free,True,0,train
f58785f6045bf36d,37.7,72968.0,5.4,MORTGAGE,West-Suburban,,0,5380.0,36.1,178.0,1,19964.0,11.29,debt_consolidation,0.189,,79.1,2022-10-17,Sunday,843,39,free,True,0,test
a0fd3a1802b1fdca,25.5,27917.0,1.4,MORTGAGE,Central-Suburban,5.0,1,0.0,42.0,60.0,2,9809.0,16.15,major_purchase,0.307,9.0,93.0,2021-07-21,Sunday,557,149,free,True,0,train
35b8a219157408d0,30.1,65056.0,6.6,MORTGAGE,Central-Suburban,11.0,0,8448.0,56.1,146.0,1,24741.0,11.11,major_purchase,0.345,,89.9,08/06/2023,Friday,702,195,free,True,0,test
186f6332578dd646,51.0,114230.0,6.8,OWN,West-Suburban,5.0,0,5028.0,27.1,258.0,2,12205.0,12.42,major_purchase,0.308,,83.1,2023-07-17,Saturday,633,41,corporate,False,0,train
4571cd2a198628b3,23.0,68668.0,3.5,RENT,East-Suburban,11.0,2,308.0,12.0,49.0,1,11953.0,12.32,medical,0.318,9.0,88.5,2023-01-31,Monday,939,147,free,True,0,train
b5d66b8e38386730,47.8,221129.0,9.8,RENT,East-Suburban,7.0,2,15493.0,33.2,216.0,2,28132.0,16.43,home_improvement,0.347,35.0,76.8,2023-12-12,Sunday,472,198,corporate,True,0,train
78e424d9d23487e6,41.5,44741.0,1.5,Rent,Central-Urban,12.0,1,8571.0,51.6,189.0,4,14588.0,15.16,debt_consolidation,0.149,68.0,91.4,01-Mar-2022,Wednesday,438,81,other,True,0,train
2580991a8c0c3cd8,36.1,33260.0,7.7,RENT,West-Urban,11.0,0,7807.0,77.1,136.0,1,6666.0,9.83,other,0.175,8.0,65.1,2021-01-25,Saturday,250,2,free,True,0,test
d9a907ee29ad50c5,42.1,54671.0,7.2,RENT,Central-Urban,5.0,0,5162.0,53.7,185.0,1,7216.0,10.28,small_business,0.175,,84.4,2023-04-26,Thursday,828,154,corporate,True,0,train
84db03be4bbf308c,42.3,65848.0,9.6,RENT,North-Urban,6.0,2,0.0,30.6,216.0,3,11593.0,14.21,major_purchase,0.34,1.0,74.1,2023-04-22,Tuesday,661,41,other,True,0,train
0114715ffbc847fe,26.5,43456.0,2.7,RENT,West-Urban,4.0,0,0.0,89.1,74.0,2,107520.0,9.69,medical,0.229,,82.2,2022-06-12,Sunday,143,185,other,True,1,train
26f6caf7ab9ea874,35.6,51005.0,1.1,Mortgage,East-Suburban,5.0,0,4198.0,24.8,139.0,1,24964.0,6.04,debt consolidation,0.26,,76.3,2022-12-13,Monday,660,180,free,True,1,train
71b35b72d0157312,33.5,15094.0,1.3,MORTGAGE,South-Suburban,8.0,2,1511.0,80.1,150.0,2,8175.0,15.41,debt_consolidation,0.37,102.0,87.7,2023-05-08,Monday,629,164,free,True,0,train
160205265f6e5da6,39.4,243238.0,5.0,MORTGAGE,Central-Urban,14.0,0,9779.0,27.6,193.0,1,26356.0,8.6,education,0.126,,84.5,01/11/2023,Friday,594,214,free,True,0,test
64416287f8c6d452,61.3,26237.0,13.0,RENT,West-Suburban,2.0,3,0.0,37.7,379.0,2,6102.0,16.06,debt_consolidation,0.167,50.0,70.1,2022-02-02,Saturday,968,57,corporate,True,0,test
8e4530ef25c3ec97,58.4,44009.0,9.8,MORTGAGE,North-Urban,8.0,2,0.0,12.7,335.0,2,7685.0,11.9,debt_consolidation,0.165,33.0,79.8,2022-12-01,Tuesday,620,215,other,True,0,train
e5b09d3dd46d8f2a,62.5,178807.0,7.5,RENT,South-Urban,10.0,0,14936.0,57.3,356.0,0,12772.0,7.76,debt_consolidation,0.058,,91.1,2023-10-02,Tuesday,269,231,other,False,0,train
cf9895a7d1e58132,49.4,15573.0,18.3,RENT,Central-Suburban,12.0,2,1414.0,54.6,291.0,0,7897.0,18.28,major_purchase,0.45,7.0,80.6,2021-08-10,Wednesday,781,100,free,True,0,test
df5d940143fd733c,38.4,31739.0,3.5,MORTGAGE,South-Suburban,12.0,2,0.0,65.6,164.0,1,10006.0,17.6,education,0.388,1.0,54.8,2021-03-20,Saturday,570,104,other,True,1,test
6d2c6212fd4f1bd2,28.5,379259.0,5.2,MORTGAGE,West-Urban,7.0,0,32133.0,49.1,116.0,0,30804.0,5.21,debt_consolidation,0.05,,77.1,10/30/2023,Monday,746,206,free,True,0,test
59c1ebb862caabac,53.5,,7.3,MORTGAGE,East-Urban,9.0,0,4883.0,71.1,261.0,3,20721.0,11.29,small_business,0.153,,80.4,2021-10-27,Sunday,138,21,corporate,False,0,train
43d1a88cd58e6300,29.9,25654.0,4.2,MORTGAGE,East-Suburban,8.0,2,2735.0,25.4,97.0,2,5241.0,16.38,debt_consolidation,0.265,103.0,81.7,2023-11-21,Thursday,540,190,free,True,1,train
1d782565f65cf125,21.0,45045.0,2.5,RENT,West-Suburban,9.0,0,4173.0,32.6,27.0,0,19360.0,9.16,major_purchase,0.137,,69.5,06/24/2023,Sunday,486,150,free,True,0,train
5fb861f863c2b0d9,43.3,63172.0,8.0,MORTGAGE,East-Suburban,7.0,3,593.0,31.7,198.0,0,5365.0,11.64,education,0.112,1.0,67.3,2022-04-18,Monday,634,98,other,False,1,train
b7689d1cd50e6e1a,23.6,50391.0,7.1,MORTGAGE,Central-Suburban,7.0,2,4420.0,31.5,125.0,1,10616.0,12.53,major_purchase,0.267,87.0,79.4,2022-12-17,Friday,294,63,free,True,0,train
